hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,expanded-data,quarterly,USA or Census Division,Middle Atlantic Division,DV_MA,2023,1,320.73,322.72
traditional,expanded-data,quarterly,USA or Census Division,Middle Atlantic Division,DV_MA,2023,2,334.07,329.94
traditional,expanded-data,quarterly,USA or Census Division,Mountain Division,DV_MT,2023,1,545.34,548.08
traditional,expanded-data,quarterly,USA or Census Division,Mountain Division,DV_MT,2023,2,561.09,550.41
traditional,expanded-data,quarterly,USA or Census Division,New England Division,DV_NE,2023,1,372.16,375.54
traditional,expanded-data,quarterly,USA or Census Division,New England Division,DV_NE,2023,2,389.42,382.8
traditional,expanded-data,quarterly,USA or Census Division,Pacific Division,DV_PAC,2023,1,445.97,445.72
traditional,expanded-data,quarterly,USA or Census Division,Pacific Division,DV_PAC,2023,2,456.94,449.39
traditional,expanded-data,quarterly,USA or Census Division,South Atlantic Division,DV_SA,2023,1,382.56,383.6
traditional,expanded-data,quarterly,USA or Census Division,South Atlantic Division,DV_SA,2023,2,395.84,390.55
traditional,expanded-data,quarterly,USA or Census Division,West North Central Division,DV_WNC,2023,1,363.9,366.1
traditional,expanded-data,quarterly,USA or Census Division,West North Central Division,DV_WNC,2023,2,380.31,372.82
traditional,expanded-data,quarterly,USA or Census Division,West South Central Division,DV_WSC,2023,1,381.86,383.29
traditional,expanded-data,quarterly,USA or Census Division,West South Central Division,DV_WSC,2023,2,391.41,386.88
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2023,1,372.98,374.27
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2023,2,385.86,379.68
traditional,purchase-only,quarterly,MSA,"Akron, OH",10420,2023,1,276.3,278.22
traditional,purchase-only,quarterly,MSA,"Akron, OH",10420,2023,2,289.69,284.81
traditional,purchase-only,quarterly,MSA,"Albany-Schenectady-Troy, NY",10580,2023,1,271.26,275.61
traditional,purchase-only,quarterly,MSA,"Albany-Schenectady-Troy, NY",10580,2023,2,287.8,280.99
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2023,1,364.27,368.39
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2023,2,381.57,376.47
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2023,1,278.73,282.29
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2023,2,298.01,294.64
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2023,1,454.07,450.31
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2023,2,472.54,463.78
traditional,purchase-only,quarterly,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2023,1,403.41,404.65
traditional,purchase-only,quarterly,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2023,2,416.04,411.52
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock-Georgetown, TX",12420,2023,1,727.47,729.54
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock-Georgetown, TX",12420,2023,2,751.03,715.63
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2023,1,293.14,294.4
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2023,2,306.0,303.22
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2023,1,336.94,336.91
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2023,2,355.91,345.7
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2023,1,336.95,340.63
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,2023,2,361.36,356.54
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2023,1,360.35,362.77
traditional,purchase-only,quarterly,MSA,"Birmingham-Hoover, AL",13820,2023,2,370.65,366.53
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,2023,1,662.02,666.95
traditional,purchase-only,quarterly,MSA,"Boise City, ID",14260,2023,2,686.25,655.13
traditional,purchase-only,quarterly,MSA,"Boston, MA (MSAD)",14454,2023,1,444.02,443.94
traditional,purchase-only,quarterly,MSA,"Boston, MA (MSAD)",14454,2023,2,475.58,462.89
traditional,purchase-only,quarterly,MSA,"Bridgeport-Stamford-Norwalk, CT",14860,2023,1,286.6,291.01
traditional,purchase-only,quarterly,MSA,"Bridgeport-Stamford-Norwalk, CT",14860,2023,2,317.68,308.02
traditional,purchase-only,quarterly,MSA,"Buffalo-Cheektowaga, NY",15380,2023,1,309.4,313.58
traditional,purchase-only,quarterly,MSA,"Buffalo-Cheektowaga, NY",15380,2023,2,339.48,329.46
traditional,purchase-only,quarterly,MSA,"Cambridge-Newton-Framingham, MA (MSAD)",15764,2023,1,444.0,440.94
traditional,purchase-only,quarterly,MSA,"Cambridge-Newton-Framingham, MA (MSAD)",15764,2023,2,457.95,445.65
traditional,purchase-only,quarterly,MSA,"Camden, NJ (MSAD)",15804,2023,1,299.05,303.39
traditional,purchase-only,quarterly,MSA,"Camden, NJ (MSAD)",15804,2023,2,315.72,312.84
traditional,purchase-only,quarterly,MSA,"Cape Coral-Fort Myers, FL",15980,2023,1,488.8,488.49
traditional,purchase-only,quarterly,MSA,"Cape Coral-Fort Myers, FL",15980,2023,2,487.68,485.17
traditional,purchase-only,quarterly,MSA,"Charleston-North Charleston, SC",16700,2023,1,586.92,594.53
traditional,purchase-only,quarterly,MSA,"Charleston-North Charleston, SC",16700,2023,2,631.28,617.54
traditional,purchase-only,quarterly,MSA,"Charlotte-Concord-Gastonia, NC-SC",16740,2023,1,432.22,431.76
traditional,purchase-only,quarterly,MSA,"Charlotte-Concord-Gastonia, NC-SC",16740,2023,2,446.89,439.84
traditional,purchase-only,quarterly,MSA,"Chicago-Naperville-Evanston, IL (MSAD)",16984,2023,1,282.3,284.16
traditional,purchase-only,quarterly,MSA,"Chicago-Naperville-Evanston, IL (MSAD)",16984,2023,2,299.16,291.94
traditional,purchase-only,quarterly,MSA,"Cincinnati, OH-KY-IN",17140,2023,1,324.12,326.37
traditional,purchase-only,quarterly,MSA,"Cincinnati, OH-KY-IN",17140,2023,2,338.8,333.28
traditional,purchase-only,quarterly,MSA,"Cleveland-Elyria, OH",17460,2023,1,268.95,271.29
traditional,purchase-only,quarterly,MSA,"Cleveland-Elyria, OH",17460,2023,2,286.13,276.1
traditional,purchase-only,quarterly,MSA,"Colorado Springs, CO",17820,2023,1,548.23,549.64
traditional,purchase-only,quarterly,MSA,"Colorado Springs, CO",17820,2023,2,567.52,553.22
traditional,purchase-only,quarterly,MSA,"Columbia, SC",17900,2023,1,326.38,327.18
traditional,purchase-only,quarterly,MSA,"Columbia, SC",17900,2023,2,336.33,332.61
traditional,purchase-only,quarterly,MSA,"Columbus, OH",18140,2023,1,365.47,367.85
traditional,purchase-only,quarterly,MSA,"Columbus, OH",18140,2023,2,387.17,378.11
traditional,purchase-only,quarterly,MSA,"Dallas-Plano-Irving, TX (MSAD)",19124,2023,1,434.84,434.79
traditional,purchase-only,quarterly,MSA,"Dallas-Plano-Irving, TX (MSAD)",19124,2023,2,448.6,438.31
traditional,purchase-only,quarterly,MSA,"Dayton-Kettering, OH",19430,2023,1,266.71,265.84
traditional,purchase-only,quarterly,MSA,"Dayton-Kettering, OH",19430,2023,2,273.41,268.54
traditional,purchase-only,quarterly,MSA,"Denver-Aurora-Lakewood, CO",19740,2023,1,713.17,706.87
traditional,purchase-only,quarterly,MSA,"Denver-Aurora-Lakewood, CO",19740,2023,2,735.99,715.73
traditional,purchase-only,quarterly,MSA,"Detroit-Dearborn-Livonia, MI (MSAD)",19804,2023,1,297.62,297.59
traditional,purchase-only,quarterly,MSA,"Detroit-Dearborn-Livonia, MI (MSAD)",19804,2023,2,316.12,306.95
traditional,purchase-only,quarterly,MSA,"Elgin, IL (MSAD)",20994,2023,1,242.75,247.12
traditional,purchase-only,quarterly,MSA,"Elgin, IL (MSAD)",20994,2023,2,265.89,260.01
traditional,purchase-only,quarterly,MSA,"El Paso, TX",21340,2023,1,300.98,302.98
traditional,purchase-only,quarterly,MSA,"El Paso, TX",21340,2023,2,327.04,326.78
traditional,purchase-only,quarterly,MSA,"Fort Lauderdale-Pompano Beach-Sunrise, FL (MSAD)",22744,2023,1,548.14,551.87
traditional,purchase-only,quarterly,MSA,"Fort Lauderdale-Pompano Beach-Sunrise, FL (MSAD)",22744,2023,2,568.5,566.04
traditional,purchase-only,quarterly,MSA,"Fort Worth-Arlington-Grapevine, TX (MSAD)",23104,2023,1,415.01,418.38
traditional,purchase-only,quarterly,MSA,"Fort Worth-Arlington-Grapevine, TX (MSAD)",23104,2023,2,425.84,419.67
traditional,purchase-only,quarterly,MSA,"Frederick-Gaithersburg-Rockville, MD (MSAD)",23224,2023,1,346.62,346.06
traditional,purchase-only,quarterly,MSA,"Frederick-Gaithersburg-Rockville, MD (MSAD)",23224,2023,2,369.58,361.33
traditional,purchase-only,quarterly,MSA,"Fresno, CA",23420,2023,1,354.47,355.4
traditional,purchase-only,quarterly,MSA,"Fresno, CA",23420,2023,2,361.03,357.62
traditional,purchase-only,quarterly,MSA,"Gary, IN (MSAD)",23844,2023,1,314.87,315.75
traditional,purchase-only,quarterly,MSA,"Gary, IN (MSAD)",23844,2023,2,325.95,321.27
traditional,purchase-only,quarterly,MSA,"Grand Rapids-Kentwood, MI",24340,2023,1,387.75,390.09
traditional,purchase-only,quarterly,MSA,"Grand Rapids-Kentwood, MI",24340,2023,2,413.14,403.19
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2023,1,307.33,310.72
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2023,2,312.61,308.01
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson, SC",24860,2023,1,425.65,427.05
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson, SC",24860,2023,2,431.34,427.54
traditional,purchase-only,quarterly,MSA,"Hartford-East Hartford-Middletown, CT",25540,2023,1,223.25,225.0
traditional,purchase-only,quarterly,MSA,"Hartford-East Hartford-Middletown, CT",25540,2023,2,239.37,234.14
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2023,1,414.01,412.13
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2023,2,427.99,422.76
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2023,1,330.17,331.41
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2023,2,343.98,339.71
traditional,purchase-only,quarterly,MSA,"Jacksonville, FL",27260,2023,1,506.64,506.03
traditional,purchase-only,quarterly,MSA,"Jacksonville, FL",27260,2023,2,522.02,511.37
traditional,purchase-only,quarterly,MSA,"Kansas City, MO-KS",28140,2023,1,380.58,384.14
traditional,purchase-only,quarterly,MSA,"Kansas City, MO-KS",28140,2023,2,408.74,397.21
traditional,purchase-only,quarterly,MSA,"Knoxville, TN",28940,2023,1,438.67,443.16
traditional,purchase-only,quarterly,MSA,"Knoxville, TN",28940,2023,2,467.34,456.57
traditional,purchase-only,quarterly,MSA,"Lake County-Kenosha County, IL-WI (MSAD)",29404,2023,1,255.33,257.17
traditional,purchase-only,quarterly,MSA,"Lake County-Kenosha County, IL-WI (MSAD)",29404,2023,2,263.21,259.53
traditional,purchase-only,quarterly,MSA,"Las Vegas-Henderson-Paradise, NV",29820,2023,1,354.82,356.35
traditional,purchase-only,quarterly,MSA,"Las Vegas-Henderson-Paradise, NV",29820,2023,2,362.33,356.35
traditional,purchase-only,quarterly,MSA,"Little Rock-North Little Rock-Conway, AR",30780,2023,1,299.26,302.11
traditional,purchase-only,quarterly,MSA,"Little Rock-North Little Rock-Conway, AR",30780,2023,2,308.4,307.34
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2023,1,410.18,409.18
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2023,2,429.28,421.12
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2023,1,361.09,365.65
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2023,2,376.57,372.63
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2023,1,317.85,319.22
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2023,2,318.6,316.6
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,2023,1,683.96,681.15
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,2023,2,703.35,698.45
traditional,purchase-only,quarterly,MSA,"Milwaukee-Waukesha, WI",33340,2023,1,379.58,380.53
traditional,purchase-only,quarterly,MSA,"Milwaukee-Waukesha, WI",33340,2023,2,395.71,383.83
traditional,purchase-only,quarterly,MSA,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,2023,1,390.57,393.86
traditional,purchase-only,quarterly,MSA,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,2023,2,410.74,398.69
traditional,purchase-only,quarterly,MSA,"Montgomery County-Bucks County-Chester County, PA (MSAD)",33874,2023,1,323.96,324.4
traditional,purchase-only,quarterly,MSA,"Montgomery County-Bucks County-Chester County, PA (MSAD)",33874,2023,2,337.3,330.61
traditional,purchase-only,quarterly,MSA,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,2023,1,553.51,555.78
traditional,purchase-only,quarterly,MSA,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,2023,2,569.2,561.34
traditional,purchase-only,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2023,1,418.03,421.8
traditional,purchase-only,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2023,2,435.32,429.83
traditional,purchase-only,quarterly,MSA,"Newark, NJ-PA (MSAD)",35084,2023,1,357.82,358.19
traditional,purchase-only,quarterly,MSA,"Newark, NJ-PA (MSAD)",35084,2023,2,371.47,364.15
traditional,purchase-only,quarterly,MSA,"New Haven-Milford, CT",35300,2023,1,256.33,259.55
traditional,purchase-only,quarterly,MSA,"New Haven-Milford, CT",35300,2023,2,268.88,264.37
traditional,purchase-only,quarterly,MSA,"New Orleans-Metairie, LA",35380,2023,1,398.23,397.82
traditional,purchase-only,quarterly,MSA,"New Orleans-Metairie, LA",35380,2023,2,409.3,404.02
traditional,purchase-only,quarterly,MSA,"New York-Jersey City-White Plains, NY-NJ (MSAD)",35614,2023,1,375.54,376.16
traditional,purchase-only,quarterly,MSA,"New York-Jersey City-White Plains, NY-NJ (MSAD)",35614,2023,2,387.95,384.84
traditional,purchase-only,quarterly,MSA,"North Port-Sarasota-Bradenton, FL",35840,2023,1,581.82,583.82
traditional,purchase-only,quarterly,MSA,"North Port-Sarasota-Bradenton, FL",35840,2023,2,574.05,568.67
traditional,purchase-only,quarterly,MSA,"Oakland-Berkeley-Livermore, CA (MSAD)",36084,2023,1,458.51,457.35
traditional,purchase-only,quarterly,MSA,"Oakland-Berkeley-Livermore, CA (MSAD)",36084,2023,2,479.51,465.55
traditional,purchase-only,quarterly,MSA,"Oklahoma City, OK",36420,2023,1,368.1,371.98
traditional,purchase-only,quarterly,MSA,"Oklahoma City, OK",36420,2023,2,392.61,383.47
traditional,purchase-only,quarterly,MSA,"Omaha-Council Bluffs, NE-IA",36540,2023,1,385.23,386.36
traditional,purchase-only,quarterly,MSA,"Omaha-Council Bluffs, NE-IA",36540,2023,2,401.93,393.64
traditional,purchase-only,quarterly,MSA,"Orlando-Kissimmee-Sanford, FL",36740,2023,1,445.42,444.27
traditional,purchase-only,quarterly,MSA,"Orlando-Kissimmee-Sanford, FL",36740,2023,2,461.14,458.73
traditional,purchase-only,quarterly,MSA,"Oxnard-Thousand Oaks-Ventura, CA",37100,2023,1,385.58,389.31
traditional,purchase-only,quarterly,MSA,"Oxnard-Thousand Oaks-Ventura, CA",37100,2023,2,401.16,394.42
traditional,purchase-only,quarterly,MSA,"Philadelphia, PA (MSAD)",37964,2023,1,374.3,376.34
traditional,purchase-only,quarterly,MSA,"Philadelphia, PA (MSAD)",37964,2023,2,387.15,379.93
traditional,purchase-only,quarterly,MSA,"Phoenix-Mesa-Chandler, AZ",38060,2023,1,580.25,582.94
traditional,purchase-only,quarterly,MSA,"Phoenix-Mesa-Chandler, AZ",38060,2023,2,595.55,587.77
traditional,purchase-only,quarterly,MSA,"Pittsburgh, PA",38300,2023,1,344.16,348.27
traditional,purchase-only,quarterly,MSA,"Pittsburgh, PA",38300,2023,2,359.55,353.48
traditional,purchase-only,quarterly,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2023,1,610.22,610.34
traditional,purchase-only,quarterly,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2023,2,638.75,622.61
traditional,purchase-only,quarterly,MSA,"Providence-Warwick, RI-MA",39300,2023,1,365.29,368.92
traditional,purchase-only,quarterly,MSA,"Providence-Warwick, RI-MA",39300,2023,2,382.79,375.09
traditional,purchase-only,quarterly,MSA,"Raleigh-Cary, NC",39580,2023,1,424.0,427.9
traditional,purchase-only,quarterly,MSA,"Raleigh-Cary, NC",39580,2023,2,450.08,440.72
traditional,purchase-only,quarterly,MSA,"Richmond, VA",40060,2023,1,394.57,391.67
traditional,purchase-only,quarterly,MSA,"Richmond, VA",40060,2023,2,405.9,393.12
traditional,purchase-only,quarterly,MSA,"Riverside-San Bernardino-Ontario, CA",40140,2023,1,379.89,381.83
traditional,purchase-only,quarterly,MSA,"Riverside-San Bernardino-Ontario, CA",40140,2023,2,398.13,392.72
traditional,purchase-only,quarterly,MSA,"Rochester, NY",40380,2023,1,254.33,257.06
traditional,purchase-only,quarterly,MSA,"Rochester, NY",40380,2023,2,273.24,262.87
traditional,purchase-only,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2023,1,340.55,341.31
traditional,purchase-only,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2023,2,358.58,350.58
traditional,purchase-only,quarterly,MSA,"St. Louis, MO-IL",41180,2023,1,328.59,329.51
traditional,purchase-only,quarterly,MSA,"St. Louis, MO-IL",41180,2023,2,345.55,336.3
traditional,purchase-only,quarterly,MSA,"Salt Lake City, UT",41620,2023,1,740.37,735.94
traditional,purchase-only,quarterly,MSA,"Salt Lake City, UT",41620,2023,2,759.53,742.54
traditional,purchase-only,quarterly,MSA,"San Antonio-New Braunfels, TX",41700,2023,1,455.56,459.02
traditional,purchase-only,quarterly,MSA,"San Antonio-New Braunfels, TX",41700,2023,2,461.7,459.02
traditional,purchase-only,quarterly,MSA,"San Diego-Chula Vista-Carlsbad, CA",41740,2023,1,484.19,483.2
traditional,purchase-only,quarterly,MSA,"San Diego-Chula Vista-Carlsbad, CA",41740,2023,2,499.53,486.06
traditional,purchase-only,quarterly,MSA,"San Francisco-San Mateo-Redwood City, CA (MSAD)",41884,2023,1,508.34,509.94
traditional,purchase-only,quarterly,MSA,"San Francisco-San Mateo-Redwood City, CA (MSAD)",41884,2023,2,547.39,528.39
traditional,purchase-only,quarterly,MSA,"San Jose-Sunnyvale-Santa Clara, CA",41940,2023,1,526.5,522.94
traditional,purchase-only,quarterly,MSA,"San Jose-Sunnyvale-Santa Clara, CA",41940,2023,2,564.05,547.92
traditional,purchase-only,quarterly,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2023,1,570.14,564.8
traditional,purchase-only,quarterly,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2023,2,593.87,572.43
traditional,purchase-only,quarterly,MSA,"Stockton, CA",44700,2023,1,335.94,335.69
traditional,purchase-only,quarterly,MSA,"Stockton, CA",44700,2023,2,345.86,339.62
traditional,purchase-only,quarterly,MSA,"Syracuse, NY",45060,2023,1,261.86,265.96
traditional,purchase-only,quarterly,MSA,"Syracuse, NY",45060,2023,2,274.64,269.16
traditional,purchase-only,quarterly,MSA,"Tacoma-Lakewood, WA (MSAD)",45104,2023,1,551.6,544.76
traditional,purchase-only,quarterly,MSA,"Tacoma-Lakewood, WA (MSAD)",45104,2023,2,569.79,550.63
traditional,purchase-only,quarterly,MSA,"Tampa-St. Petersburg-Clearwater, FL",45300,2023,1,579.44,582.77
traditional,purchase-only,quarterly,MSA,"Tampa-St. Petersburg-Clearwater, FL",45300,2023,2,601.23,590.84
traditional,purchase-only,quarterly,MSA,"Tucson, AZ",46060,2023,1,459.37,463.9
traditional,purchase-only,quarterly,MSA,"Tucson, AZ",46060,2023,2,481.22,474.11
traditional,purchase-only,quarterly,MSA,"Tulsa, OK",46140,2023,1,351.44,352.39
traditional,purchase-only,quarterly,MSA,"Tulsa, OK",46140,2023,2,367.4,365.47
traditional,purchase-only,quarterly,MSA,"Urban Honolulu, HI",46520,2023,1,340.22,337.22
traditional,purchase-only,quarterly,MSA,"Urban Honolulu, HI",46520,2023,2,332.92,333.36
traditional,purchase-only,quarterly,MSA,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2023,1,356.34,357.68
traditional,purchase-only,quarterly,MSA,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2023,2,372.27,368.2
traditional,purchase-only,quarterly,MSA,"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2023,1,315.96,316.86
traditional,purchase-only,quarterly,MSA,"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2023,2,330.06,320.59
traditional,purchase-only,quarterly,MSA,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2023,1,388.32,387.17
traditional,purchase-only,quarterly,MSA,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2023,2,406.93,396.19
traditional,purchase-only,quarterly,MSA,"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2023,1,546.16,546.98
traditional,purchase-only,quarterly,MSA,"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2023,2,576.38,570.49
traditional,purchase-only,quarterly,MSA,"Wichita, KS",48620,2023,1,328.93,329.72
traditional,purchase-only,quarterly,MSA,"Wichita, KS",48620,2023,2,333.51,325.51
traditional,purchase-only,quarterly,MSA,"Wilmington, DE-MD-NJ (MSAD)",48864,2023,1,289.51,288.39
traditional,purchase-only,quarterly,MSA,"Wilmington, DE-MD-NJ (MSAD)",48864,2023,2,301.36,297.08
traditional,purchase-only,quarterly,MSA,"Winston-Salem, NC",49180,2023,1,323.3,324.21
traditional,purchase-only,quarterly,MSA,"Winston-Salem, NC",49180,2023,2,335.98,333.11
traditional,purchase-only,quarterly,MSA,"Worcester, MA-CT",49340,2023,1,348.35,350.29
traditional,purchase-only,quarterly,MSA,"Worcester, MA-CT",49340,2023,2,360.28,354.69
traditional,purchase-only,quarterly,State,Alaska,AK,2023,1,340.96,344.7
traditional,purchase-only,quarterly,State,Alaska,AK,2023,2,354.17,349.69
traditional,purchase-only,quarterly,State,Alabama,AL,2023,1,341.66,340.72
traditional,purchase-only,quarterly,State,Alabama,AL,2023,2,344.1,341.91
traditional,purchase-only,quarterly,State,Arkansas,AR,2023,1,331.89,333.72
traditional,purchase-only,quarterly,State,Arkansas,AR,2023,2,341.52,339.63
traditional,purchase-only,quarterly,State,Arizona,AZ,2023,1,534.53,536.02
traditional,purchase-only,quarterly,State,Arizona,AZ,2023,2,547.55,541.89
traditional,purchase-only,quarterly,State,California,CA,2023,1,397.53,397.11
traditional,purchase-only,quarterly,State,California,CA,2023,2,412.15,404.62
traditional,purchase-only,quarterly,State,Colorado,CO,2023,1,666.37,664.77
traditional,purchase-only,quarterly,State,Colorado,CO,2023,2,687.19,669.39
traditional,purchase-only,quarterly,State,Connecticut,CT,2023,1,253.49,255.7
traditional,purchase-only,quarterly,State,Connecticut,CT,2023,2,269.36,264.11
traditional,purchase-only,quarterly,State,District of Columbia,DC,2023,1,628.16,621.93
traditional,purchase-only,quarterly,State,District of Columbia,DC,2023,2,629.68,614.46
traditional,purchase-only,quarterly,State,Delaware,DE,2023,1,299.41,298.8
traditional,purchase-only,quarterly,State,Delaware,DE,2023,2,306.66,302.03
traditional,purchase-only,quarterly,State,Florida,FL,2023,1,526.37,528.75
traditional,purchase-only,quarterly,State,Florida,FL,2023,2,541.3,536.55
traditional,purchase-only,quarterly,State,Georgia,GA,2023,1,385.35,386.75
traditional,purchase-only,quarterly,State,Georgia,GA,2023,2,400.92,395.47
traditional,purchase-only,quarterly,State,Hawaii,HI,2023,1,369.04,371.99
traditional,purchase-only,quarterly,State,Hawaii,HI,2023,2,382.35,383.15
traditional,purchase-only,quarterly,State,Iowa,IA,2023,1,336.26,337.92
traditional,purchase-only,quarterly,State,Iowa,IA,2023,2,345.71,340.43
traditional,purchase-only,quarterly,State,Idaho,ID,2023,1,601.89,604.09
traditional,purchase-only,quarterly,State,Idaho,ID,2023,2,619.65,604.78
traditional,purchase-only,quarterly,State,Illinois,IL,2023,1,268.55,271.16
traditional,purchase-only,quarterly,State,Illinois,IL,2023,2,283.07,277.39
traditional,purchase-only,quarterly,State,Indiana,IN,2023,1,318.33,321.2
traditional,purchase-only,quarterly,State,Indiana,IN,2023,2,335.76,329.72
traditional,purchase-only,quarterly,State,Kansas,KS,2023,1,353.32,356.03
traditional,purchase-only,quarterly,State,Kansas,KS,2023,2,370.38,362.88
traditional,purchase-only,quarterly,State,Kentucky,KY,2023,1,352.34,355.51
traditional,purchase-only,quarterly,State,Kentucky,KY,2023,2,362.07,359.84
traditional,purchase-only,quarterly,State,Louisiana,LA,2023,1,347.78,349.47
traditional,purchase-only,quarterly,State,Louisiana,LA,2023,2,363.88,360.49
traditional,purchase-only,quarterly,State,Massachusetts,MA,2023,1,412.46,414.5
traditional,purchase-only,quarterly,State,Massachusetts,MA,2023,2,431.76,419.25
traditional,purchase-only,quarterly,State,Maryland,MD,2023,1,333.68,332.97
traditional,purchase-only,quarterly,State,Maryland,MD,2023,2,352.85,344.67
traditional,purchase-only,quarterly,State,Maine,ME,2023,1,414.74,427.37
traditional,purchase-only,quarterly,State,Maine,ME,2023,2,448.97,442.43
traditional,purchase-only,quarterly,State,Michigan,MI,2023,1,330.96,333.18
traditional,purchase-only,quarterly,State,Michigan,MI,2023,2,349.02,340.15
traditional,purchase-only,quarterly,State,Minnesota,MN,2023,1,391.0,394.57
traditional,purchase-only,quarterly,State,Minnesota,MN,2023,2,410.38,399.56
traditional,purchase-only,quarterly,State,Missouri,MO,2023,1,353.44,355.6
traditional,purchase-only,quarterly,State,Missouri,MO,2023,2,371.26,363.34
traditional,purchase-only,quarterly,State,Mississippi,MS,2023,1,292.85,296.09
traditional,purchase-only,quarterly,State,Mississippi,MS,2023,2,299.45,300.25
traditional,purchase-only,quarterly,State,Montana,MT,2023,1,662.03,667.44
traditional,purchase-only,quarterly,State,Montana,MT,2023,2,700.05,683.84
traditional,purchase-only,quarterly,State,North Carolina,NC,2023,1,402.18,402.65
traditional,purchase-only,quarterly,State,North Carolina,NC,2023,2,415.36,409.9
traditional,purchase-only,quarterly,State,North Dakota,ND,2023,1,393.23,398.56
traditional,purchase-only,quarterly,State,North Dakota,ND,2023,2,408.38,405.03
traditional,purchase-only,quarterly,State,Nebraska,NE,2023,1,385.1,388.16
traditional,purchase-only,quarterly,State,Nebraska,NE,2023,2,400.17,394.13
traditional,purchase-only,quarterly,State,New Hampshire,NH,2023,1,402.46,405.43
traditional,purchase-only,quarterly,State,New Hampshire,NH,2023,2,424.97,418.91
traditional,purchase-only,quarterly,State,New Jersey,NJ,2023,1,349.7,354.14
traditional,purchase-only,quarterly,State,New Jersey,NJ,2023,2,368.81,362.82
